0.0000	122.00	-0.006807	0.008203
0.0050	121.80	-0.013439	0.003840
0.0100	121.70	-0.016930	0.003840
0.0150	122.00	-0.022689	0.003840
0.0200	121.90	-0.025656	-0.013788
0.0250	121.90	-0.030892	-0.000524
0.0300	122.00	-0.036652	-0.000524
0.0350	121.60	-0.039968	-0.004887
0.0400	121.80	-0.044331	-0.004887
0.0450	121.80	-0.050615	-0.009425
0.0500	121.70	-0.054105	-0.009425
0.0550	121.40	-0.062308	0.003840
0.0600	121.60	-0.066148	-0.004887
0.0650	121.30	-0.073304	-0.018151
0.0700	121.40	-0.077144	-0.009425
0.0750	121.30	-0.085347	-0.000524
0.0800	121.30	-0.088314	-0.009425
0.0850	121.10	-0.098437	-0.004887
0.0900	121.20	-0.100880	-0.009425
0.0950	121.40	-0.109083	-0.004887
0.1000	121.40	-0.114843	-0.004887
0.1050	121.40	-0.119206	-0.004887
0.1100	121.20	-0.125489	-0.013788
0.1150	121.40	-0.132645	-0.013788
0.1200	121.10	-0.139801	-0.009425
0.1250	121.00	-0.146084	-0.004887
0.1300	120.90	-0.150971	-0.013788
0.1350	121.20	-0.157778	-0.009425
0.1400	121.30	-0.162490	-0.018151
0.1450	121.10	-0.168773	-0.022689
0.1500	121.20	-0.174184	-0.027053
0.1550	121.40	-0.179420	-0.027053
0.1600	121.20	-0.182387	-0.022689
0.1650	121.40	-0.188146	-0.027053
0.1700	121.30	-0.191986	-0.035954
0.1750	121.30	-0.199142	-0.022689
0.1800	121.40	-0.201586	-0.022689
0.1850	121.50	-0.207345	-0.022689
0.1900	121.70	-0.214675	-0.018151
0.1950	121.60	-0.218515	-0.031416
0.2000	121.60	-0.225322	-0.035954
0.2050	121.50	-0.227591	-0.031416
0.2100	121.50	-0.231605	-0.031416
0.2150	121.70	-0.239634	-0.027053
0.2200	121.50	-0.241205	-0.031416
0.2250	121.50	-0.243997	-0.044680
0.2300	121.60	-0.249931	-0.040317
0.2350	121.40	-0.253247	-0.044680
0.2400	121.50	-0.253771	-0.053582
0.2450	121.50	-0.258483	-0.049044
0.2500	121.40	-0.260927	-0.053582
0.2550	121.30	-0.262847	-0.057945
0.2600	121.30	-0.267734	-0.049044
0.2650	121.20	-0.267210	-0.057945
0.2700	121.30	-0.271050	-0.057945
0.2750	121.30	-0.271050	-0.062308
0.2800	121.40	-0.275413	-0.044680
0.2850	121.00	-0.277333	-0.053582
0.2900	121.20	-0.277333	-0.057945
0.2950	121.20	-0.276460	-0.053582
0.3000	121.10	-0.276809	-0.062308
0.3050	120.90	-0.278729	-0.066846
0.3100	121.00	-0.277333	-0.057945
0.3150	121.20	-0.280300	-0.062308
0.3200	121.20	-0.276809	-0.066846
0.3250	121.00	-0.279253	-0.066846
0.3300	121.20	-0.276460	-0.075573
0.3350	121.20	-0.278729	-0.066846
0.3400	121.20	-0.276809	-0.075573
0.3450	121.30	-0.278380	-0.071209
0.3500	121.10	-0.276460	-0.071209
0.3550	121.00	-0.276809	-0.066846
0.3600	120.70	-0.277333	-0.071209
0.3650	121.00	-0.275937	-0.075573
0.3700	120.70	-0.277856	-0.075573
0.3750	120.70	-0.275413	-0.080111
0.3800	120.60	-0.276809	-0.080111
0.3850	120.50	-0.272097	-0.084474
0.3900	120.40	-0.271050	-0.080111
0.3950	120.50	-0.266163	-0.075573
0.4000	120.40	-0.266686	-0.075573
0.4050	120.40	-0.265814	-0.075573
0.4100	120.30	-0.263894	-0.084474
0.4150	120.30	-0.265290	-0.071209
0.4200	120.10	-0.261450	-0.080111
0.4250	120.10	-0.257611	-0.075573
0.4300	120.20	-0.255691	-0.084474
0.4350	120.20	-0.252200	-0.080111
0.4400	120.30	-0.252724	-0.075573
0.4450	120.10	-0.249931	-0.084474
0.4500	120.10	-0.243997	-0.084474
0.4550	120.40	-0.242601	-0.071209
0.4600	120.30	-0.239634	-0.075573
0.4650	120.40	-0.235794	-0.084474
0.4700	120.30	-0.230034	-0.075573
0.4750	120.40	-0.230034	-0.080111
0.4800	120.30	-0.224798	-0.084474
0.4850	120.50	-0.218515	-0.071209
0.4900	120.30	-0.214675	-0.084474
0.4950	120.40	-0.207345	-0.071209
0.5000	120.30	-0.206472	-0.066846
0.5050	120.40	-0.201586	-0.066846
0.5100	120.30	-0.195302	-0.075573
0.5150	120.50	-0.190590	-0.066846
0.5200	120.40	-0.186227	-0.071209
0.5250	120.50	-0.179943	-0.075573
0.5300	120.30	-0.174533	-0.062308
0.5350	120.50	-0.169821	-0.071209
0.5400	120.20	-0.163537	-0.062308
0.5450	120.30	-0.158650	-0.057945
0.5500	120.30	-0.153938	-0.066846
0.5550	120.30	-0.145211	-0.053582
0.5600	120.60	-0.138928	-0.057945
0.5650	120.40	-0.132645	-0.062308
0.5700	120.40	-0.125838	-0.062308
0.5750	120.40	-0.116239	-0.053582
0.5800	120.70	-0.110479	-0.062308
0.5850	120.70	-0.107163	-0.053582
0.5900	120.40	-0.095993	-0.057945
0.5950	120.50	-0.091630	-0.057945
0.6000	120.60	-0.083950	-0.040317
0.6050	120.50	-0.076620	-0.044680
0.6100	120.50	-0.071908	-0.044680
0.6150	120.60	-0.064577	-0.035954
0.6200	120.50	-0.057945	-0.035954
0.6250	120.60	-0.053058	-0.049044
0.6300	120.50	-0.046251	-0.031416
0.6350	120.40	-0.039095	-0.035954
0.6400	120.70	-0.033336	-0.040317
0.6450	120.30	-0.028449	-0.031416
0.6500	120.60	-0.021642	-0.022689
