0.0000	124.60	0.010647	0.003840
0.0050	124.60	0.007156	-0.000524
0.0100	124.50	0.004887	0.003840
0.0150	124.40	0.001396	-0.004887
0.0200	124.40	-0.001396	-0.004887
0.0250	124.30	-0.002443	-0.000524
0.0300	124.30	-0.006807	-0.009425
0.0350	124.20	-0.010647	-0.000524
0.0400	124.20	-0.013963	-0.004887
0.0450	124.40	-0.015010	-0.000524
0.0500	124.20	-0.018850	0.003840
0.0550	124.10	-0.023213	-0.000524
0.0600	124.00	-0.027576	-0.004887
0.0650	124.00	-0.028449	-0.009425
0.0700	124.20	-0.029845	-0.013788
0.0750	124.40	-0.036128	-0.013788
0.0800	124.10	-0.039619	-0.009425
0.0850	124.10	-0.039619	-0.009425
0.0900	124.00	-0.044331	-0.018151
0.0950	124.20	-0.048171	-0.004887
0.1000	124.10	-0.051138	-0.013788
0.1050	124.10	-0.055501	-0.009425
0.1100	124.40	-0.058818	-0.004887
0.1150	124.50	-0.064577	-0.004887
0.1200	124.50	-0.066497	-0.000524
0.1250	124.60	-0.073827	-0.000524
0.1300	124.50	-0.075224	-0.004887
0.1350	124.50	-0.080634	-0.009425
0.1400	124.80	-0.083950	-0.000524
0.1450	124.70	-0.087790	-0.004887
0.1500	124.90	-0.092153	-0.009425
0.1550	125.00	-0.098437	-0.004887
0.1600	124.90	-0.099309	-0.022689
0.1650	124.90	-0.106640	-0.004887
0.1700	124.90	-0.111876	-0.009425
0.1750	124.80	-0.113272	-0.009425
0.1800	124.80	-0.120079	-0.018151
0.1850	124.70	-0.124966	-0.018151
0.1900	124.70	-0.130202	-0.027053
0.1950	124.70	-0.134041	-0.027053
0.2000	125.00	-0.138928	-0.018151
0.2050	124.70	-0.144688	-0.013788
0.2100	124.70	-0.150971	-0.018151
0.2150	124.60	-0.157254	-0.027053
0.2200	124.70	-0.161094	-0.022689
0.2250	124.70	-0.164410	-0.022689
0.2300	124.80	-0.168773	-0.027053
0.2350	124.70	-0.171740	-0.018151
0.2400	124.30	-0.175057	-0.013788
0.2450	124.30	-0.178896	-0.018151
0.2500	124.30	-0.181863	-0.031416
0.2550	124.40	-0.183260	-0.035954
0.2600	124.10	-0.190590	-0.031416
0.2650	123.90	-0.193906	-0.027053
0.2700	123.90	-0.198793	-0.027053
0.2750	124.10	-0.203505	-0.027053
0.2800	124.00	-0.207345	-0.044680
0.2850	124.10	-0.210312	-0.044680
0.2900	124.30	-0.213628	-0.044680
0.2950	124.30	-0.217119	-0.027053
0.3000	124.20	-0.222355	-0.040317
0.3050	124.00	-0.229162	-0.049044
0.3100	124.20	-0.231954	-0.035954
0.3150	123.90	-0.231954	-0.044680
0.3200	124.00	-0.238761	-0.044680
0.3250	124.00	-0.242601	-0.044680
0.3300	123.80	-0.243997	-0.049044
