   1.0000000e+01	   5.0000000e+00	
   2.0000000e+01	   1.3000000e+01	
   3.0000000e+01	   2.0000000e+01	
   4.0000000e+01	   2.5000000e+01	
   5.0000000e+01	   3.6000000e+01	
   6.0000000e+01	   4.7000000e+01	
   7.0000000e+01	   6.1000000e+01	
   8.0000000e+01	   6.7000000e+01	
   9.0000000e+01	   8.8000000e+01	
   1.0000000e+02	   9.3000000e+01	
   1.1000000e+02	   1.2700000e+02	
   1.2000000e+02	   1.4000000e+02	
   1.3000000e+02	   1.5200000e+02	
